timestamp_s,state,mode,event,roc_C_per_s,roc_F_per_s,raw_temp_C,raw_temp_F,expected_raw_C,expected_raw_F,deviation_C,corr_temp_C,corr_temp_F,thermal_offset_C,ambient_est_C,ambient_est_F,rel_alt_m,rel_alt_ft,air_density_kg_m3,station_pressure_hPa,sea_level_pressure_QFF_hPa,battery_V,thrust,temp_var,press_var
1769878188.572789,IDLE,STABLE,Stable tracking,0.062836733185409,0.11310611973373619,33.89272689819336,93.00690841674805,33.007591247558594,91.41366424560547,0.6545500538153703,24.54343894270426,76.17819009686767,9.118702358669704,23.88888888888889,75.0,0.1687676383784975,0.5536996186977098,1.1940437504805936,1020.3450317382812,1022.103049029511,4.053958892822266,0,baro.temp,baro.pressure
1769878189.073321,IDLE,STABLE,Stable tracking,0.05700198292920418,0.10260356927256753,33.89990234375,93.01982421875,33.007591247558594,91.41366424560547,0.6830813789004964,24.571970267789386,76.2295464820209,9.118702358669704,23.88888888888889,75.0,0.26123729259222017,0.8570777590282597,1.1939162531340208,1020.3338623046875,1022.0916917612891,4.053958892822266,0,baro.temp,baro.pressure
1769878189.5731797,IDLE,STABLE,Stable tracking,0.05079437536375873,0.09142987565476571,33.90225601196289,93.0240608215332,33.007591247558594,91.41366424560547,0.708471385160955,24.597360274049844,76.27524849328972,9.118702358669704,23.88888888888889,75.0,0.38149959908856346,1.2516391446737225,1.1937974473402155,1020.3193359375,1022.0769903692109,4.053958892822266,0,baro.temp,baro.pressure
1769878190.0730927,IDLE,STABLE,Stable tracking,0.04654570838147939,0.08378227508666289,33.909969329833984,93.03794479370117,33.007591247558594,91.41366424560547,0.7317401888146904,24.62062907770358,76.31713233986645,9.118702358669704,23.88888888888889,75.0,0.358255515805304,1.1753790264746735,1.1937074446926788,1020.3221435546875,1022.0796653777808,4.053958892822266,0,baro.temp,baro.pressure
1769878190.5737903,IDLE,STABLE,Stable tracking,0.041944682002884405,0.07550042760519193,33.914344787597656,93.04582061767579,33.007591247558594,91.41366424560547,0.7527417909616148,24.641630679850504,76.3549352237309,9.118702358669704,23.88888888888889,75.0,0.31783114648608546,1.0427531386374087,1.1936289712422004,1020.3270263671875,1022.084432565707,4.053958892822266,0,baro.temp,baro.pressure
1769878191.0732849,IDLE,STABLE,Stable tracking,0.03787268711136266,0.06817083680045279,33.91797637939453,93.05235748291015,33.007591247558594,91.41366424560547,0.7716589918665306,24.66054788075542,76.38898618535976,9.118702358669704,23.88888888888889,75.0,0.28448115971799126,0.9333371680491744,1.1935578630569321,1020.3310546875,1022.0883561140814,4.053958892822266,0,baro.temp,baro.pressure
1769878191.5744958,IDLE,STABLE,Stable tracking,0.034381964899861096,0.061887536819749976,33.922855377197266,93.06113967895507,33.007591247558594,91.41366424560547,0.7888916083991901,24.67778049728808,76.42000489511854,9.118702358669704,23.88888888888889,75.0,0.37897306578945233,1.2433499931646668,1.1934754520496718,1020.3196411132812,1022.0768211334781,4.053958892822266,0,baro.temp,baro.pressure
1769878192.0765,IDLE,STABLE,Stable tracking,0.028198554757918815,0.05075739856425386,33.91444778442383,93.04600601196289,33.007591247558594,91.41366424560547,0.8030473998151137,24.691936288704003,76.4454853196672,9.118702358669704,23.88888888888889,75.0,0.4113127382478865,1.349451284153196,1.1934141597567633,1020.3157348632812,1022.072824583302,4.053958892822266,0,baro.temp,baro.pressure
1769878192.5742376,IDLE,STABLE,Stable tracking,0.028655606509242867,0.051580091716637154,33.92949676513672,93.07309417724609,33.007591247558594,91.41366424560547,0.8173103739466754,24.706199262835565,76.47115867310401,9.118702358669704,23.88888888888889,75.0,0.31682053926137144,1.0394374980302779,1.1933703618673663,1020.3271484375,1022.0841736143075,4.053958892822266,0,baro.temp,baro.pressure
1769878193.0754497,IDLE,STABLE,Stable tracking,0.026714402910838025,0.04808592523950844,33.93648147583008,93.08566665649414,33.007591247558594,91.41366424560547,0.8306999564656508,24.71958884535454,76.49525992163817,9.118702358669704,23.88888888888889,75.0,0.39564819688531117,1.2980584302692042,1.1933055827017303,1020.317626953125,1022.0745566991294,4.053958892822266,0,baro.temp,baro.pressure
1769878193.5753694,IDLE,STABLE,Stable tracking,0.02561232248698539,0.046102180476573704,33.94499206542969,93.10098571777344,33.007591247558594,91.41366424560547,0.8435040598343022,24.73239294872319,76.51830730770175,9.118702358669704,23.88888888888889,75.0,0.323894791901445,1.0626469890619368,1.1932644259350584,1020.3262939453125,1022.0831630427009,4.053958892822266,0,baro.temp,baro.pressure
1769878194.0753295,IDLE,STABLE,Stable tracking,0.02237495534707897,0.04027491962474215,33.94431686401367,93.0997703552246,33.007591247558594,91.41366424560547,0.8546906466287965,24.743579535517686,76.53844316393183,9.118702358669704,23.88888888888889,75.0,0.3314743536168834,1.0875143183204157,1.1932185454578752,1020.3253784179688,1022.0821799185729,4.053958892822266,0,baro.temp,baro.pressure
1769878194.576158,IDLE,STABLE,Stable tracking,0.021230666962709262,0.03821520053287667,33.950889587402344,93.11160125732422,33.007591247558594,91.41366424560547,0.865323569814592,24.75421245870348,76.55758242566627,9.118702358669704,23.88888888888889,75.0,0.4406206530033856,1.4456058631996276,1.1931605396058245,1020.3121948242188,1022.0689108778696,4.053958892822266,0,baro.temp,baro.pressure
1769878195.075572,IDLE,STABLE,Stable tracking,0.01937569247818289,0.0348762464607292,33.95355224609375,93.11639404296875,33.007591247558594,91.41366424560547,0.875000061261062,24.76388895014995,76.57500011026991,9.118702358669704,23.88888888888889,75.0,0.30570386623683987,1.0029654725044737,1.1931408412516824,1020.3284912109375,1022.0851782225263,4.053958892822266,0,baro.temp,baro.pressure
1769878195.5756469,IDLE,STABLE,Stable tracking,0.017160806976746407,0.030889452558143533,33.954105377197266,93.11738967895508,33.007591247558594,91.41366424560547,0.8835817494663729,24.772470638355262,76.59044714903948,9.118702358669704,23.88888888888889,75.0,0.5068164186370296,1.6627835789211123,1.19307806721153,1020.30419921875,1022.0607937715168,4.053958892822266,0,baro.temp,baro.pressure
